Date,VIX,SPY,SPY_Volume,SPY_Return,SPY_Return_5d,SPY_Return_20d,Realized_Vol_20d,VIX_Change,VIX_Pct_Change,VIX_MA_10,VIX_MA_30,VIX_MA_50,VIX_vs_MA10,VIX_vs_MA30,VIX_Regime
2015-01-20,19.889999389648438,167.79115295410156,130991100,0.002132514642128047,-0.0029115550106628696,,,-1.0600013732910156,-0.050596722419512186,19.985999870300294,,,-0.004803386434246672,,Normal
2015-01-21,18.850000381469727,168.63815307617188,122942700,0.005047942678491513,0.004948419860967723,,,-1.039999008178711,-0.05228753343853643,19.758999824523926,,,-0.0460043246685995,,Normal
2015-01-22,16.399999618530273,171.1459503173828,174356000,0.014870877055195075,0.026087410752005935,,,-2.450000762939453,-0.1299735126450129,19.467999839782713,,,-0.1575919584190156,,Normal
2015-01-23,16.65999984741211,170.20762634277344,117516800,-0.005482595252001565,0.02989644186306961,,,0.26000022888183594,0.01585367286155681,19.43299980163574,,,-0.14269541411667278,,Normal
2015-01-26,15.520000457763672,170.6062469482422,92009700,0.002341966773368842,0.01894566106632478,,,-1.1399993896484375,-0.06842733493935294,19.229999923706053,,,-0.19292769010200708,,Normal
2015-01-27,17.219999313354492,168.3559112548828,134044600,-0.013190230332199238,0.003365840754045779,,,1.6999988555908203,0.10953600550574838,18.99199981689453,,,-0.0933024705467687,,Normal
2015-01-28,20.440000534057617,166.19679260253906,168514300,-0.012824727306871564,-0.014476916576108834,,,3.220001220703125,0.1869919482636646,18.979999923706053,,,0.07692310938990156,,Elevated
2015-01-29,18.760000228881836,167.73301696777344,173585400,0.009243405610770417,-0.01994165414536675,,,-1.6800003051757812,-0.08219179360472739,18.707999992370606,,,0.0027795721901024274,,Normal
2015-01-30,20.969999313354492,165.62379455566406,197729700,-0.012574879115866744,-0.026930824931887587,,,2.2099990844726562,0.11780378771372657,18.56599998474121,,,0.12948396696052192,,Elevated
2015-02-02,19.43000030517578,167.6748809814453,163107000,0.012384008175177375,-0.017182055283627373,-0.017086057042911218,0.17541846970941027,-1.539999008178711,-0.07343820021958614,18.413999938964842,,,0.055175430084641035,,Normal
2015-02-03,17.329999923706055,170.09967041015625,124212900,0.014461256298605951,0.010357576055844309,0.01546713675238598,0.17091282224541507,-2.1000003814697266,-0.10808030614957465,18.157999992370605,,,-0.04559973945436993,,Normal
2015-02-04,18.329999923706055,169.45196533203125,134306700,-0.003807797372935573,0.019586254815861404,0.021219080527967504,0.16758148641989504,1.0,0.0577034047549001,18.10599994659424,,,0.01237158830070311,,Normal
2015-02-05,16.850000381469727,171.16258239746094,97953200,0.010094996904154163,0.02044657332042399,0.018832205612931308,0.1656536675912727,-1.4799995422363281,-0.08074192844497807,18.151000022888184,,,-0.07167647180749892,,Normal
2015-02-06,17.290000915527344,170.6892852783203,125672000,-0.002765190338397505,0.03058431752663293,-0.001699992735607725,0.15369780606247746,0.4400005340576172,0.026112790747559567,18.214000129699706,,,-0.050730164027268834,,Normal
2015-02-09,18.549999237060547,169.92532348632812,87219000,-0.004475745450257751,0.013421464751967482,0.001860547548500735,0.15176445737956112,1.2599983215332031,0.07287439299101806,18.517000007629395,,,0.0017821045211187155,,Normal
2015-02-10,17.229999542236328,171.73556518554688,96164200,0.010653160235792658,0.009617271870345334,0.02052786827838604,0.15306966603039168,-1.3199996948242188,-0.07115901612475684,18.518000030517577,,,-0.0695539737638314,,Normal
2015-02-11,16.959999084472656,171.83523559570312,91087800,0.0005803713986007875,0.014064577291871494,0.024000472836885,0.1524032540742429,-0.2700004577636719,-0.015670369410156537,18.169999885559083,,,-0.06659333014350183,,Normal
2015-02-12,15.34000015258789,173.48765563964844,97545900,0.009616305050689,0.013584004223472057,0.040126856887960916,0.15263195538572896,-1.6199989318847656,-0.09551881010229057,17.827999877929688,,,-0.13955574054169903,,Normal
2015-02-13,14.6899995803833,174.201904296875,93670400,0.004116999878712502,0.020579024704609372,0.05406511597674846,0.14690942229981888,-0.6500005722045898,-0.04237291823591893,17.19999990463257,18.47966661453247,,-0.14593025221896874,-0.20507226202711698,Low
2015-02-17,15.800000190734863,174.47592163085938,76968200,0.0015729870180833938,0.026779988121649057,0.04205728973246137,0.14165207481564737,1.1100006103515625,0.07556165024223915,16.836999893188477,18.413333257039387,,-0.061590527352390054,-0.14192612656404568,Normal
2015-02-18,15.449999809265137,174.4925537109375,80652900,9.532593335892514e-05,0.016053684176669636,0.03993893980017571,0.141830297035157,-0.35000038146972656,-0.022151922610416652,16.648999881744384,18.264333248138428,,-0.07201634218244846,-0.15408903246769978,Normal
2015-02-19,15.289999961853027,174.36802673339844,91462500,-0.0007136521008532792,0.01473964946080386,0.03397732691390698,0.1416614129388974,-0.15999984741210938,-0.010355977306624964,16.344999885559083,18.06999988555908,,-0.0645457284241498,-0.1538461505983591,Normal
2015-02-20,14.300000190734863,175.41429138183594,140896400,0.006000323958687659,0.011105318906316386,0.024939772495566892,0.13402453609290374,-0.9899997711181641,-0.0647481866310079,16.089999866485595,17.902999909718833,,-0.11124920389087029,-0.20125117227018716,Low
2015-02-23,14.5600004196167,175.38937377929688,74411100,-0.0001420500139570624,0.006816627448562151,0.030443685443848123,0.13177959622614724,0.26000022888183594,0.018181833945029924,15.816999816894532,17.821333249409992,,-0.07947141757788984,-0.18300161857425934,Low
2015-02-24,13.6899995803833,175.8875732421875,72472300,0.0028405339055348477,0.008090810457587194,0.03095623043362261,0.13183204519273165,-0.8700008392333984,-0.059752803170338264,15.330999851226807,17.69266659418742,,-0.10703804623102849,-0.226233111469987,Low
2015-02-25,13.84000015258789,175.7381134033203,73061700,-0.0008497464380919917,0.007138182494859979,0.04384878495451927,0.12029391237398819,0.15000057220458984,0.010956944981906913,14.991999912261964,17.500666586558022,,-0.07684096627641065,-0.20917297154737124,Low
2015-02-26,13.90999984741211,175.53053283691406,72697900,-0.0011811926416317453,0.0066669682813642606,0.05616077234833705,0.10745195879715237,0.06999969482421875,0.0050577813621721646,14.686999988555907,17.278999932607015,,-0.05290393829571973,-0.1949765668345945,Low
2015-02-27,13.34000015258789,174.93260192871094,108076000,-0.0034064210854909405,-0.0027460103126744073,0.042922884778974435,0.10670414693045092,-0.5699996948242188,-0.04097769238511273,14.486999988555908,17.007666619618735,,-0.0791744209894455,-0.21564783394802123,Low
2015-03-02,13.039999961853027,176.03704833984375,87491400,0.006313553899935043,0.003692781076702456,0.06287293327698706,0.09228157099988762,-0.3000001907348633,-0.022488769662919794,14.32200002670288,16.695999972025554,,-0.08951264226083006,-0.21897460567191063,Low
2015-03-03,13.859999656677246,175.31460571289062,110325800,-0.004103923769264939,-0.0032575782287241895,0.045562726430625755,0.0886980707544621,0.8199996948242188,0.06288341236372941,14.127999973297118,16.459666601816814,,-0.018969444870215967,-0.157941652648822,Low
2015-03-04,14.229999542236328,174.5755615234375,114497200,-0.004215531195749023,-0.006615251850432435,0.026313343832405245,0.07880518267183909,0.36999988555908203,0.026695519099874554,14.005999946594239,16.27099994023641,,0.015993116985307303,-0.12543792056399136,Low
2015-03-05,14.039999961853027,174.76657104492188,76873000,0.001094136658175593,-0.004352301446620577,0.03136349408799699,0.0764683049970755,-0.18999958038330078,-0.013352044026379573,13.880999946594239,16.11066659291585,,0.011454507302825833,-0.12852768190071873,Low
2015-03-06,15.199999809265137,172.3085479736328,188128000,-0.014064606615513786,-0.01500037114949837,0.0066951874651599574,0.08791855452396992,1.1599998474121094,0.08262107197748247,13.970999908447265,16.070666599273682,,0.08796792705401017,-0.0541773911262583,Normal
2015-03-09,15.0600004196167,173.02273559570312,89818900,0.004144818295257258,-0.017123172494470706,0.0136707486564136,0.0880943213153541,-0.1399993896484375,-0.00921048627665777,14.020999908447266,16.017333285013834,,0.07410316795904581,-0.05976855499990351,Normal
2015-03-10,16.690000534057617,170.21592712402344,157121300,-0.016222194511120613,-0.029083022308005524,0.001710184401789272,0.10540360016981908,1.630000114440918,0.10823373632299038,14.321000003814698,16.056333287556967,,0.16542144610096268,0.03946525244289227,Normal
2015-03-11,16.8700008392334,169.8173065185547,110145700,-0.0023418525645858557,-0.02725613461219767,-0.011169839310335439,0.09799048081422926,0.18000030517578125,0.010784919078251187,14.624000072479248,16.04466667175293,,0.15358320265471523,0.051439782724404824,Normal
2015-03-12,15.420000076293945,171.9763641357422,93993500,0.012714002250127532,-0.01596533531840305,0.0008213015191547157,0.10871445068180935,-1.4500007629394531,-0.08595143395412796,14.775000095367432,15.877333323160807,,0.043654820762319156,-0.028804159839595597,Normal
2015-03-13,16.0,170.9217529296875,162410900,-0.006132303188025712,-0.008048324127004514,-0.014790116913508733,0.10465711910792365,0.5799999237060547,0.03761348384152874,15.041000080108642,15.785333315531412,,0.06375905290763294,0.013599122690515142,Normal
2015-03-16,15.609999656677246,173.20535278320312,136099200,0.013360498674823695,0.0010554519720848976,-0.005720669459350791,0.11496385756974963,-0.3900003433227539,-0.02437502145767212,15.298000049591064,15.606666660308838,17.01179998397827,0.02039479710254822,0.00021356234748609685,Normal
2015-03-17,15.65999984741211,172.69058227539062,94510400,-0.0029720242448674217,0.014538329010563622,-0.010232583033698006,0.11513363635782076,0.05000019073486328,0.0032030872411630273,15.478000068664551,15.480999978383382,16.969199962615967,0.011758610798563026,0.011562552114118637,Normal
2015-03-18,13.970000267028809,174.76657104492188,228808500,0.012021435924170154,0.029144641543507266,0.001570366919142696,0.12342110843029182,-1.6899995803833008,-0.10791823734676353,15.452000141143799,15.368999989827474,16.850199966430665,-0.09590990555124915,-0.0910273748275518,Low
2015-03-19,14.069999694824219,173.96937561035156,117917300,-0.004561486958311933,0.011588868532168117,-0.002286262742747014,0.124511469213066,0.09999942779541016,0.007158155038223146,15.455000114440917,15.226999982198079,16.70919994354248,-0.08961503781048666,-0.07598346941134246,Low
2015-03-20,13.020000457763672,175.50494384765625,177715100,0.008826658323726866,0.02681455601414373,0.0005167906508996012,0.12672806444351592,-1.0499992370605469,-0.0746268130657316,15.23700017929077,15.099333318074544,16.583399963378906,-0.14550106290215273,-0.1377102429960813,Low
2015-03-23,13.40999984741211,175.16297912597656,71784500,-0.0019484620443315226,0.01130234320889456,-0.0012908116862609953,0.12692759061740091,0.3899993896484375,0.029953869119557996,15.072000122070312,14.96999994913737,16.51139995574951,-0.11027071796692024,-0.1042084239830043,Low
2015-03-24,13.619999885559082,174.1787109375,77805300,-0.005619156475802356,0.00861731220372075,-0.009715651158223038,0.1279345348926271,0.21000003814697266,0.01565995828012623,14.765000057220458,14.805666637420654,16.432799968719483,-0.07754826733654106,-0.08008195651689552,Low
2015-03-25,15.4399995803833,171.6263427734375,159521700,-0.014653732079682014,-0.01796812887446997,-0.02339714789384517,0.1375206073984018,1.8199996948242188,0.1336269978059188,14.621999931335449,14.745999972025553,16.349599952697755,0.05594307570025704,0.04706358400070024,Normal
2015-03-26,15.800000190734863,171.21763610839844,153067200,-0.002381374901046507,-0.015817378732888798,-0.024570635426275134,0.13759049077809024,0.3600006103515625,0.023316102340374956,14.65999994277954,14.707333342234294,16.254399967193603,0.07776263658969552,0.07429401531022714,Normal
2015-03-27,15.069999694824219,171.60964965820312,118939000,0.0022895629136971962,-0.022194783258267403,-0.018995614504504932,0.13786835209914794,-0.7300004959106445,-0.04620256247457,14.566999912261963,14.698333326975504,16.126199970245363,0.03453008756723128,0.02528629332188323,Normal
2015-03-30,14.510000228881836,173.70327758789062,96180400,0.012199942916132134,-0.008333390682035202,-0.013257270409622657,0.143436921964069,-0.5599994659423828,-0.037159885685645655,14.456999969482421,14.692333348592122,15.968599987030029,0.0036660620814341917,-0.012410085953281061,Low
2015-03-31,15.289999961853027,172.1851806640625,126768700,-0.008739598612697463,-0.011445315347136997,-0.017850338459267423,0.14585029613236833,0.7799997329711914,0.053756011072874976,14.419999980926514,14.675333340962728,15.855399971008302,0.060332869769575,0.04188433793013765,Normal
2015-04-01,15.109999656677246,171.57632446289062,137303600,-0.0035360546059987064,-0.000291437256883742,-0.01718016562211777,0.14566278580541944,-0.18000030517578125,-0.01177242025015457,14.533999919891357,14.664000002543132,15.759799976348877,0.03963119168574994,0.03041459724882475,Normal
2015-04-02,14.670000076293945,172.19349670410156,86900900,0.0035970711177253367,0.005699533166579229,-0.014722920553032592,0.14636964485737958,-0.4399995803833008,-0.029119761110574238,14.59399995803833,14.643333339691162,15.676199970245362,0.005207627687689211,0.0018210837644801758,Low
2015-04-06,14.739999771118164,173.35292053222656,114368200,0.006733261419955783,0.010158349938336864,0.006061060643106186,0.13964816120478402,0.06999969482421875,0.004771621980925289,14.765999889373779,14.657999992370605,15.642999973297119,-0.0017608098639040105,0.005594199671867851,Low
2015-04-07,14.779999732971191,172.8941650390625,81236300,-0.0026463672590897325,-0.004658015439108376,-0.0007430847524053652,0.13927352555184977,0.039999961853027344,0.0027137016603897557,14.902999877929688,14.665333302815755,15.605399971008302,-0.008253381598737768,0.00781887651564116,Low
2015-04-08,13.979999542236328,173.47808837890625,89351900,0.003377345555368061,0.0075088210835416724,0.019164841445806102,0.12571254139848825,-0.8000001907348633,-0.054127212800296864,14.938999843597411,14.674999968210857,15.574599952697755,-0.06419441136630667,-0.04735948398501167,Low
2015-04-09,13.09000015258789,174.2454071044922,85548900,0.004423144921391842,0.015556240932173893,0.026075673185015802,0.12563554377308153,-0.8899993896484375,-0.06366233324683412,14.703999900817871,14.649999968210857,15.491999969482421,-0.10976603367225311,-0.10648462928382396,Low
2015-04-10,12.579999923706055,175.1962890625,72722900,0.0054571421640834394,0.017438477154328558,0.01872306664313661,0.11939033821330848,-0.5100002288818359,-0.038961055992119964,14.38199987411499,14.605666637420654,15.33479995727539,-0.12529550592280364,-0.13869046610475907,Low
2015-04-13,13.9399995803833,174.40396118164062,74436600,-0.0045225152033712135,0.006063010915461797,0.020373113382388564,0.11825427733569804,1.359999656677246,0.10810808147259454,14.2689998626709,14.625666618347168,15.23839994430542,-0.02305699666788107,-0.04688107939666368,Low
2015-04-14,13.670000076293945,174.73760986328125,75099900,0.0019130797223874119,0.010662273210910511,0.008846476482721632,0.10905304612226478,-0.26999950408935547,-0.019368688107373022,14.18499984741211,14.646666622161865,15.09239995956421,-0.036305941251886596,-0.06668183082628001,Low
2015-04-15,12.84000015258789,175.52166748046875,99529300,0.004487057009655571,0.01178004162173485,0.01639397567473244,0.10915110989495641,-0.8299999237060547,-0.06071689239749256,13.939999866485596,14.61266663869222,14.960599956512452,-0.07890959285748013,-0.12131026662926572,Low
2015-04-16,12.600000381469727,175.4716033935547,68934900,-0.0002852302375695448,0.007037179971849605,0.004034137331970555,0.10085010946505361,-0.23999977111816406,-0.018691570737231822,13.688999938964844,14.558333333333334,14.865999965667724,-0.07955289373589314,-0.13451628747775204,Low
2015-04-17,13.890000343322754,173.4530487060547,191113200,-0.011503597439482594,-0.009950212791456026,-0.0029679183619840677,0.1079748767844252,1.2899999618530273,0.10238094625379324,13.610999965667725,14.55333334604899,14.777199974060059,0.020498154313333128,-0.045579455026110674,Low
2015-04-20,13.300000190734863,175.03787231445312,92189500,0.009136902580964001,0.0036347289850389153,-0.0026613012885184917,0.10832113727155696,-0.5900001525878906,-0.04247661180739404,13.467000007629395,14.490000025431316,14.706199970245361,-0.012400669547777653,-0.08212559231248384,Low
2015-04-21,13.25,174.829345703125,72559800,-0.0011913228181470448,0.0005249919574585871,-0.0019047028345619,0.10818405446738961,-0.05000019073486328,-0.0037594127832941693,13.314000034332276,14.429666678110758,14.625399951934815,-0.00480697267291884,-0.08175287097242975,Low
2015-04-22,12.710000038146973,175.68838500976562,78264600,0.0049135876084518415,0.0009498401632688225,0.008667385722054943,0.10748074916472682,-0.5399999618530273,-0.040754714102115286,13.18700008392334,14.296999994913737,14.508599967956544,-0.03617199080463287,-0.11100230519209282,Low
2015-04-23,12.479999542236328,176.13052368164062,102585900,0.0025166072979179166,0.0037551391526757794,0.026244111687149685,0.09157543782997418,-0.23000049591064453,-0.01809602637453467,13.126000022888183,14.150666618347168,14.413599967956543,-0.04921533441455169,-0.11806278256493744,Low
2015-04-24,12.289999961853027,176.5392608642578,61327400,0.002320649334785374,0.017792781281309233,0.031081054947460274,0.0905758140878962,-0.18999958038330078,-0.015224325909650949,13.097000026702881,14.046333281199137,14.32019998550415,-0.061617169061960596,-0.12503856231981503,Low
2015-04-27,13.119999885559082,175.80528259277344,79358100,-0.004157592299249169,0.00438425278011656,0.02444870054176329,0.0927400692908921,0.8299999237060547,0.06753457496194426,13.015000057220458,13.95033327738444,14.275799980163574,0.008067601066230652,-0.059520684941015076,Low
2015-04-28,12.40999984741211,176.36412048339844,86863500,0.0031787320743907888,0.008778702305959563,0.015318322903616455,0.08366457379818405,-0.7100000381469727,-0.054115857038112836,12.889000034332275,13.843666617075602,14.23019998550415,-0.037163487131993064,-0.10356120306271481,Low
2015-04-29,13.390000343322754,175.63836669921875,125684900,-0.00411508748032452,-0.00028469901720651336,0.020055071068476593,0.07811675914535361,0.9800004959106445,0.07896861466239313,12.944000053405762,13.767999966939291,14.181999988555908,0.03445614092064547,-0.0274549407702075,Low
2015-04-30,14.550000190734863,173.87847900390625,161304900,-0.010019950244278375,-0.01278622597980228,0.013417670230565726,0.08609848752682812,1.1599998474121094,0.0866318011702345,13.139000034332275,13.787333297729493,14.163999996185304,0.10739022396800652,0.05531649061758497,Low
2015-05-01,12.699999809265137,175.76351928710938,103399700,0.010841136257930817,-0.004394158972631623,0.020732621448198874,0.09292237990102696,-1.8500003814697266,-0.12714779087410377,13.019999980926514,13.741666634877523,14.112199993133546,-0.02457758618511192,-0.07580352902526011,Low
2015-05-04,12.850000381469727,176.2639923095703,70927200,0.002847422630650742,0.002609191885657891,0.016792747237290184,0.09076494311511717,0.15000057220458984,0.011811068854911122,12.975,13.735999965667725,14.083199996948242,-0.009633881967651105,-0.06450200832938986,Low
2015-05-05,14.3100004196167,174.2454071044922,113326200,-0.011452056535363742,-0.012013290305868618,0.007815428965600946,0.10015804578609169,1.4600000381469727,0.11361867663851255,13.08100004196167,13.76599998474121,14.078199996948243,0.09395309026164678,0.03951768382089794,Low
2015-05-06,15.149999618530273,173.52813720703125,135060200,-0.004116435029078325,-0.01201462716743018,0.0002885023036205414,0.1007422938169051,0.8399991989135742,0.05870015194144029,13.325,13.81699997584025,14.107399997711182,0.13696057174711251,0.0964753307534807,Normal
2015-05-07,15.130000114440918,174.2204132080078,88244900,0.0039894164261709,0.0019665125095433833,-0.000143440776429693,0.10050312043666092,-0.01999950408935547,-0.0013200993130648708,13.59000005722046,13.806666660308839,14.133199996948242,0.11331862036323143,0.09584742550034724,Normal
2015-05-08,12.859999656677246,176.5142364501953,155877300,0.01316621399266693,0.004271177353132316,0.007522690090913553,0.10937645314529068,-2.270000457763672,-0.15003307604717442,13.64700002670288,13.708666642506918,14.112199993133546,-0.05766837901998404,-0.061907332635705206,Low
2015-05-11,13.850000381469727,175.67172241210938,75708100,-0.004773065646314967,-0.003360129824024116,0.007269108005800273,0.10952943800948842,0.9900007247924805,0.076982951105947,13.720000076293946,13.667999998728435,14.122399997711181,0.00947524084933506,0.013315802074789537,Low
2015-05-12,13.859999656677246,175.14625549316406,119727600,-0.002991186696015946,0.005169997899179268,0.0023386243534093687,0.11000425777093335,0.009999275207519531,0.0007219693091775614,13.86500005722046,13.646333312988281,14.138799991607666,-0.0003606491541707242,0.01565741791500888,Low
2015-05-13,13.760000228881836,175.17962646484375,94667900,0.00019053203042074252,0.00951712664236215,-0.0019487110653336748,0.1088028103585107,-0.09999942779541016,-0.007214966109124976,13.902000045776367,13.59533332188924,14.136800003051757,-0.010214344441587924,0.01211201690270237,Low
2015-05-14,12.739999771118164,177.0063934326172,95934000,0.010427964739039064,0.015991123963660314,0.008746657632233479,0.114997841319368,-1.0200004577636719,-0.07412793901141956,13.721000003814698,13.516333325703938,14.107000007629395,-0.0714962635685298,-0.05743669794746957,Low
2015-05-15,12.380000114440918,177.1981658935547,76510100,0.0010834210969363767,0.0038746418255750648,0.021591532783299394,0.10595338254411657,-0.3599996566772461,-0.02825743038813644,13.689000034332276,13.439999993642171,14.073800010681152,-0.09562421773747978,-0.07886903866835486,Low
2015-05-18,12.729999542236328,177.7486572265625,74549700,0.003106642386685232,0.011822818071885344,0.015486847939053305,0.1019661023093137,0.34999942779541016,0.028271359011309283,13.676999950408936,13.372999986012777,14.024400005340576,-0.06924036057661116,-0.04808198941516359,Low
2015-05-19,12.850000381469727,177.6903533935547,72114600,-0.00032801279018102036,0.01452556261181348,0.016364573572722252,0.10178970014324017,0.12000083923339844,0.009426617717876118,13.530999946594239,13.308666674296061,13.980200004577636,-0.050328842495925105,-0.03446372984246336,Low
2015-05-20,12.880000114440918,177.5652618408203,76857500,-0.0007039861778952439,0.013618223900342175,0.010682987557489199,0.10074953471655279,0.029999732971191406,0.002334609500436402,13.303999996185302,13.27200002670288,13.903999996185302,-0.03187010537176482,-0.02953585830871532,Low
2015-05-21,12.109999656677246,178.08238220214844,64764600,0.0029122833822738947,0.0060788130228801585,0.011081886771856952,0.10086167064401384,-0.7700004577636719,-0.05978264370513131,13.001999950408935,13.239333343505859,13.80879997253418,-0.06860485287908605,-0.08530140132641739,Low
2015-05-22,12.130000114440918,177.656982421875,57433500,-0.002388780827238479,0.002589284860859742,0.006331291703303377,0.10116261559214655,0.020000457763671875,0.0016515655103792604,12.928999996185302,13.224333349863688,13.742999973297119,-0.061799047256565015,-0.0827514859517701,Low
2015-05-26,14.0600004196167,175.7468719482422,124308600,-0.010751676897770013,-0.011261886922548148,-0.0003322462423757111,0.10755257425663754,1.9300003051757812,0.15910966916464342,12.95,13.228333377838135,13.704199981689452,0.08571431811711969,0.06287013019885661,Low
2015-05-27,13.270000457763672,177.41505432128906,93214000,0.009491960537073796,-0.001549319178041575,0.005958886847336586,0.11225514449686756,-0.7899999618530273,-0.056187762324018786,12.891000080108643,13.21500005722046,13.657399997711181,0.02940038595142375,0.0041619674843029015,Low
2015-05-28,13.3100004196167,177.21493530273438,74974600,-0.0011279709003289007,-0.0019729452397057035,0.008976219906528193,0.11118522962049636,0.039999961853027344,0.0030143150318902023,12.84600009918213,13.230666732788086,13.610400009155274,0.0361202177216324,0.005996197200856841,Low
2015-05-29,13.84000015258789,176.1138916015625,124919600,-0.0062130412388266,-0.011053820014331528,0.012856177546883396,0.10717010992771366,0.5299997329711914,0.0398196631301424,12.956000137329102,13.272000058492024,13.607800006866455,0.0682309359284266,0.04279687248286551,Low
2015-06-01,13.970000267028809,176.47254943847656,93338800,0.0020365107695505813,-0.006666965560553129,0.004034000651801817,0.10042151395731529,0.13000011444091797,0.009393071749107529,13.115000152587891,13.27466672261556,13.605800018310546,0.06519253560757347,0.052380489766167486,Low
2015-06-02,14.239999771118164,176.29736328125,91531000,-0.000992710525143936,0.003132296620163677,0.00018932381618297356,0.10001338883251074,0.26999950408935547,0.019327093695666653,13.266000175476075,13.30600004196167,13.630200004577636,0.07342074346136783,0.07019387691350076,Low
2015-06-03,13.65999984741211,176.76446533203125,87820900,0.0026495124038585782,-0.0036670450078020167,0.014456956251526432,0.09063039342036709,-0.5799999237060547,-0.04073033237559609,13.347000122070312,13.319666703542074,13.635200004577637,0.023450941970415303,0.02555117567465341,Low
2015-06-04,14.710000038146973,175.27145385742188,151882800,-0.008446332648391341,-0.01096680390957161,0.010046305333818673,0.09490587235224876,1.0500001907348633,0.07686677909691086,13.530000114440918,13.38633337020874,13.657000007629394,0.0872135930321693,0.09888194409411988,Low
2015-06-05,14.210000038146973,174.97113037109375,121704700,-0.0017134763232604655,-0.006488762584692109,0.0043090080505643336,0.09429528601313715,-0.5,-0.03399048257670745,13.740000152587891,13.444000053405762,13.632400016784668,0.03420668706983664,0.05697708879041248,Low
2015-06-08,15.289999961853027,173.8950958251953,89063300,-0.006149783359210681,-0.014605408158280264,-0.01483812681442842,0.08345875537462932,1.0799999237060547,0.07600280934600834,14.056000137329102,13.544000053405762,13.622200012207031,0.0877916770395257,0.12891316461625513,Normal
2015-06-09,14.470000267028809,173.87014770507812,105034700,-0.00014346649627350327,-0.013767736119227658,-0.010255348341179915,0.08209389154556371,-0.8199996948242188,-0.05362980358862224,14.097000122070312,13.58900006612142,13.610200023651123,0.026459540450349133,0.06483186375896784,Low
2015-06-10,13.220000267028809,175.95533752441406,134551300,0.011992799493521389,-0.004577434758153087,0.004619465194798833,0.09262402827157293,-1.25,-0.08638562383777126,14.092000102996826,13.616000080108643,13.584400024414062,-0.0618790682369195,-0.029083417358255086,Low
2015-06-11,12.850000381469727,176.52256774902344,73876400,0.0032237170670124105,0.00713814979032068,0.007666081446116024,0.09322349772913027,-0.36999988555908203,-0.027987887903593744,14.046000099182129,13.598000081380208,13.535600032806396,-0.08514877611185855,-0.055008067027056455,Low
2015-06-12,13.779999732971191,175.17135620117188,135382400,-0.007654610767801051,0.0011443363808272267,-0.010367067515806294,0.08944094296182467,0.9299993515014648,0.07237348824071366,14.040000057220459,13.572333399454752,13.509000034332276,-0.018518541537722776,0.015300709716192332,Low
2015-06-15,15.390000343322754,174.42062377929688,124384200,-0.0042857030861417345,0.0030220976135511,-0.015674779139228323,0.09020288135806447,1.6100006103515625,0.11683604075109955,14.182000064849854,13.66200008392334,13.523400039672852,0.08517841439494375,0.12648223164870462,Normal
2015-06-16,14.8100004196167,175.37149047851562,85308200,0.005451572632958479,0.008634850739208666,-0.013373753620073092,0.09190890907044622,-0.5799999237060547,-0.03768680381853917,14.239000129699708,13.72733341852824,13.524800052642822,0.040101150692877584,0.07886943283734539,Low
2015-06-17,14.5,175.65504455566406,126708600,0.00161687670199262,-0.0017066431344165967,-0.01145424497740044,0.09225987235825558,-0.3100004196166992,-0.020931830576188637,14.323000144958495,13.73366673787435,13.519200057983399,0.012357736036455057,0.05579961103994729,Low
